交易日期,指数名称,收盘点位
2017-08-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3742.02
2017-08-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3733.71
2017-08-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3716.80
2017-09-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3719.18
2017-09-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3733.29
2017-09-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3736.05
2017-09-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3730.31
2017-09-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3709.73
2017-09-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3705.04
2017-09-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3710.53
2017-09-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3719.38
2017-09-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3714.00
2017-09-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3706.04
2017-09-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3705.76
2017-09-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3718.18
2017-09-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3710.68
2017-09-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3714.72
2017-09-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3713.18
2017-09-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3714.60
2017-09-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3711.59
2017-09-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3704.80
2017-09-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3702.89
2017-09-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3703.78
2017-09-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3709.28
2017-10-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3731.90
2017-10-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3756.11
2017-10-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3775.66
2017-10-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3763.70
2017-10-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3768.13
2017-10-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3758.21
2017-10-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3756.17
2017-10-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3780.99
2017-10-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3778.21
2017-10-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3778.33
2017-10-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3768.43
2017-10-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3793.10
2017-10-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3786.97
2017-10-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3778.66
2017-10-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3797.84
2017-10-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3768.56
2017-10-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3756.47
2017-11-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3738.58
2017-11-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3733.45
2017-11-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3730.06
2017-11-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3738.72
2017-11-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3755.64
2017-11-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3772.02
2017-11-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3781.25
2017-11-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3793.31
2017-11-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3793.45
2017-11-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3765.04
2017-11-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3740.36
2017-11-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3737.01
2017-11-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3757.13
2017-11-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3768.97
2017-11-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3803.97
2017-11-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3819.19
2017-11-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3746.58
2017-11-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3749.51
2017-11-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3720.61
2017-11-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3706.55
2017-11-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3698.05
2017-11-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3687.57
2017-12-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3685.46
2017-12-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3687.67
2017-12-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3698.47
2017-12-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3690.65
2017-12-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3670.08
2017-12-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3672.92
2017-12-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3705.36
2017-12-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3673.70
2017-12-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3695.51
2017-12-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3686.23
2017-12-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3670.34
2017-12-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3669.50
2017-12-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3699.17
2017-12-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3693.17
2017-12-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3710.79
2017-12-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3705.82
2017-12-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3688.53
2017-12-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3712.12
2017-12-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3688.41
2017-12-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3692.02
2017-12-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3709.91
2018-01-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3749.16
2018-01-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3774.70
2018-01-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3781.28
2018-01-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3784.99
2018-01-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3800.57
2018-01-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3791.62
2018-01-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3806.95
2018-01-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3801.43
2018-01-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3820.34
2018-01-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3823.25
2018-01-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3856.71
2018-01-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3865.13
2018-01-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3903.50
2018-01-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3921.96
2018-01-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3949.63
2018-01-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3985.80
2018-01-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3996.83
2018-01-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3976.93
2018-01-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4008.86
2018-01-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3967.47
2018-01-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3948.71
2018-01-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3936.49
2018-02-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3916.28
2018-02-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3935.59
2018-02-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,4015.59
2018-02-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3927.28
2018-02-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3870.94
2018-02-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3800.95
2018-02-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3650.67
2018-02-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3664.06
2018-02-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3689.42
2018-02-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3687.85
2018-02-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3757.53
2018-02-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3767.84
2018-02-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3798.87
2018-02-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3760.86
2018-02-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3740.55
2018-03-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3751.14
2018-03-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3752.15
2018-03-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3744.48
2018-03-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3777.70
2018-03-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3771.33
2018-03-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3790.20
2018-03-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3801.38
2018-03-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3823.15
2018-03-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3800.33
2018-03-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3786.18
2018-03-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3783.75
2018-03-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3758.72
2018-03-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3755.55
2018-03-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3763.32
2018-03-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3758.01
2018-03-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3734.41
2018-03-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3649.75
2018-03-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3622.13
2018-03-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3641.33
2018-03-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3615.73
2018-03-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3651.50
2018-03-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3652.30
2018-04-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3639.64
2018-04-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3605.44
2018-04-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3598.14
2018-04-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3590.01
2018-04-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3643.43
2018-04-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3671.55
2018-04-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3639.65
2018-04-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3624.64
2018-04-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3575.57
2018-04-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3539.77
2018-04-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3556.29
2018-04-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3573.63
2018-04-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3525.78
2018-04-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3525.20
2018-04-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3577.36
2018-04-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3560.97
2018-04-26,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3537.28
2018-04-27,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3563.30
2018-05-02,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3569.59
2018-05-03,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3587.21
2018-05-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3589.87
2018-05-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3624.83
2018-05-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3640.68
2018-05-09,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3637.62
2018-05-10,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3657.41
2018-05-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3645.12
2018-05-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3658.23
2018-05-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3675.01
2018-05-16,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3667.53
2018-05-17,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3666.95
2018-05-18,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3696.42
2018-05-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3713.78
2018-05-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3716.09
2018-05-23,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3706.08
2018-05-24,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3683.57
2018-05-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3675.43
2018-05-28,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3673.66
2018-05-29,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3675.18
2018-05-30,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3610.59
2018-05-31,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3677.00
2018-06-01,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3658.31
2018-06-04,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3672.40
2018-06-05,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3682.62
2018-06-06,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3679.99
2018-06-07,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3656.42
2018-06-08,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3603.62
2018-06-11,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3590.72
2018-06-12,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3614.18
2018-06-13,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3587.47
2018-06-14,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3588.82
2018-06-15,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3575.47
2018-06-19,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3455.05
2018-06-20,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3459.30
2018-06-21,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3430.09
2018-06-22,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3446.61
2018-06-25,S&P China A-Share LargeCap Low Volatility High Dividend 50 Index (CNY) TR,3436.89
