交易日期,指数名称,收盘点位
2017-09-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15030.61
2017-09-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15008.03
2017-09-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15021.14
2017-09-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15094.08
2017-09-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15112.53
2017-09-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15118.61
2017-09-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15098.18
2017-09-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15099.94
2017-09-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15168.53
2017-09-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15159.59
2017-09-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15234.39
2017-09-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15170.82
2017-09-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15156.41
2017-09-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14991.58
2017-09-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14994.92
2017-09-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15059.89
2017-09-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15052.17
2017-09-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15132.93
2017-10-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15301.24
2017-10-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15360.88
2017-10-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15410.12
2017-10-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15366.15
2017-10-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15369.70
2017-10-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15266.72
2017-10-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15247.03
2017-10-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15280.42
2017-10-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15225.88
2017-10-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15273.98
2017-10-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15283.07
2017-10-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15331.67
2017-10-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15408.68
2017-10-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15371.78
2017-10-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15387.75
2017-10-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15254.81
2017-10-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15246.04
2017-11-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15193.32
2017-11-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15150.28
2017-11-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15037.00
2017-11-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15115.72
2017-11-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15212.39
2017-11-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15231.25
2017-11-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15256.55
2017-11-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15346.29
2017-11-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15372.67
2017-11-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15268.05
2017-11-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15173.57
2017-11-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15222.79
2017-11-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15111.38
2017-11-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15182.51
2017-11-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15349.38
2017-11-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15365.77
2017-11-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15039.91
2017-11-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15052.41
2017-11-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14958.41
2017-11-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14994.84
2017-11-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15043.96
2017-11-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14948.90
2017-12-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14970.04
2017-12-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14915.01
2017-12-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14854.34
2017-12-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14852.11
2017-12-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14751.36
2017-12-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14839.25
2017-12-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14985.11
2017-12-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14848.67
2017-12-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14949.63
2017-12-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14906.05
2017-12-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14797.59
2017-12-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14756.47
2017-12-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14886.06
2017-12-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14840.15
2017-12-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14947.32
2017-12-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14969.23
2017-12-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14965.80
2017-12-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15012.06
2017-12-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14865.90
2017-12-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14919.75
2017-12-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15071.44
2018-01-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15333.02
2018-01-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15413.15
2018-01-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15454.55
2018-01-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15591.90
2018-01-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15706.58
2018-01-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15684.52
2018-01-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15733.17
2018-01-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15668.45
2018-01-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15725.27
2018-01-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15640.42
2018-01-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15933.45
2018-01-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15873.36
2018-01-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15996.17
2018-01-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15930.20
2018-01-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16088.61
2018-01-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16247.06
2018-01-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16251.54
2018-01-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16203.91
2018-01-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16321.59
2018-01-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16137.25
2018-01-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16002.17
2018-01-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),16000.04
2018-02-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15689.59
2018-02-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15736.73
2018-02-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15857.50
2018-02-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15226.30
2018-02-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15051.61
2018-02-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15026.13
2018-02-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14420.16
2018-02-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14635.16
2018-02-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14751.66
2018-02-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14808.00
2018-02-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15068.66
2018-02-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15119.08
2018-02-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15308.68
2018-02-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15099.64
2018-02-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15115.34
2018-03-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15179.24
2018-03-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15141.59
2018-03-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15152.06
2018-03-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15339.46
2018-03-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15221.54
2018-03-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15308.77
2018-03-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15408.58
2018-03-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15513.33
2018-03-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15428.00
2018-03-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15351.37
2018-03-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15297.93
2018-03-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15245.66
2018-03-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15189.55
2018-03-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15153.41
2018-03-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15131.37
2018-03-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15093.50
2018-03-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14510.36
2018-03-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14559.17
2018-03-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14715.36
2018-03-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14506.28
2018-03-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14743.79
2018-03-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14778.47
2018-04-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14734.11
2018-04-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14599.91
2018-04-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14599.71
2018-04-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14581.90
2018-04-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14747.07
2018-04-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14845.34
2018-04-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14732.25
2018-04-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14695.48
2018-04-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14545.54
2018-04-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14367.67
2018-04-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14463.37
2018-04-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14547.12
2018-04-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14335.84
2018-04-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14291.27
2018-04-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14542.13
2018-04-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14510.64
2018-04-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14337.55
2018-04-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14386.35
2018-05-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14464.02
2018-05-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14550.06
2018-05-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14538.99
2018-05-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14770.34
2018-05-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14849.40
2018-05-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14841.09
2018-05-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14946.55
2018-05-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14862.26
2018-05-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14869.42
2018-05-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14947.98
2018-05-16,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14960.31
2018-05-17,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14898.39
2018-05-18,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14993.51
2018-05-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15082.20
2018-05-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),15109.13
2018-05-23,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14934.66
2018-05-24,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14870.76
2018-05-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14845.33
2018-05-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14852.29
2018-05-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14808.50
2018-05-30,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14462.10
2018-05-31,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14773.67
2018-06-01,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14650.64
2018-06-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14703.16
2018-06-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14818.98
2018-06-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14827.62
2018-06-07,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14740.33
2018-06-08,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14576.60
2018-06-11,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14501.67
2018-06-12,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14631.28
2018-06-13,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14497.08
2018-06-14,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14454.08
2018-06-15,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),14346.91
2018-06-19,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13627.95
2018-06-20,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13747.43
2018-06-21,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13606.03
2018-06-22,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13721.63
2018-06-25,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13657.16
2018-06-26,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13585.28
2018-06-27,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13463.37
2018-06-28,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13330.27
2018-06-29,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13626.74
2018-07-02,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13315.63
2018-07-03,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13327.70
2018-07-04,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13180.68
2018-07-05,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),12963.70
2018-07-06,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),12966.59
2018-07-09,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13260.05
2018-07-10,S&P China A-Share Dividend Opportunities Index (CHINESE RENMINBI) (TR),13340.81
